value,time
65.89,9352
66.13,9353
65.77,9354
66.69,9355
67.48,9356
67.57,9357
68.56,9358
68.86,9359
69.24,9360
69.49,9361
72.0,9362
72.55,9363
72.6,9364
71.98,9365
72.08,9366
72.57,9367
74.41,9368
73.61,9369
73.24,9370
72.87,9371
72.61,9372
73.38,9373
73.24,9374
72.93,9375
72.64,9376
72.73,9377
72.19,9378
71.48,9379
70.59,9380
70.23,9381
71.93,9382
71.49,9383
71.65,9384
70.51,9385
69.58,9386
69.58,9387
70.05,9388
70.45,9389
71.33,9390
70.82,9391
70.13,9392
69.27,9393
68.69,9394
69.97,9395
68.21,9396
66.72,9397
67.2,9398
68.13,9399
67.7,9400
69.97,9401
68.7,9402
69.53,9403
68.92,9404
68.89,9405
66.7,9406
66.79,9407
66.57,9408
66.26,9409
67.09,9410
66.98,9411
66.69,9412
69.27,9413
70.21,9414
68.74,9415
68.88,9416
68.7,9417
70.32,9418
70.13,9419
68.89,9420
68.31,9421
68.77,9422
70.18,9423
70.32,9424
71.29,9425
71.11,9426
72.24,9427
71.26,9428
71.26,9429
71.06,9430
70.04,9431
68.71,9432
68.29,9433
68.58,9434
68.48,9435
70.25,9436
70.97,9437
70.19,9438
69.92,9439
70.96,9440
73.3,9441
72.71,9442
71.4,9443
68.99,9444
69.64,9445
69.67,9446
68.75,9447
69.67,9448
69.47,9449
69.22,9450
68.1,9451
66.38,9452
65.98,9453
65.35,9454
64.5,9455
64.04,9456
63.74,9457
62.4,9458
62.95,9459
63.02,9460
63.63,9461
62.25,9462
60.62,9463
60.09,9464
58.75,9465
56.36,9466
55.96,9467
56.06,9468
54.78,9469
54.83,9470
55.86,9471
55.5,9472
54.42,9473
54.83,9474
55.34,9475
54.92,9476
56.2,9477
57.22,9478
56.88,9479
58.03,9480
59.84,9481
61.21,9482
60.02,9483
58.83,9484
59.93,9485
59.05,9486
59.17,9487
59.63,9488
60.54,9489
62.37,9490
61.96,9491
63.91,9492
63.59,9493
63.75,9494
65.9,9495
65.69,9496
65.99,9497
66.05,9498
67.83,9499
67.8,9500
66.71,9501
65.88,9502
66.32,9503
66.27,9504
65.85,9505
65.52,9506
65.31,9507
65.08,9508
65.52,9509
64.48,9510
63.01,9511
61.26,9512
61.35,9513
61.22,9514
59.24,9515
58.68,9516
57.63,9517
59.37,9518
60.21,9519
60.54,9520
60.28,9521
60.35,9522
60.39,9523
59.73,9524
60.97,9525
61.52,9526
63.13,9527
64.17,9528
64.55,9529
63.4,9530
64.87,9531
63.34,9532
63.37,9533
63.47,9534
63.64,9535
63.83,9536
64.08,9537
66.78,9538
67.97,9539
68.17,9540
69.83,9541
70.91,9542
71.67,9543
70.6,9544
70.82,9545
71.04,9546
71.49,9547
71.11,9548
70.33,9549
70.75,9550
70.27,9551
70.49,9552
71.52,9553
70.79,9554
69.82,9555
70.33,9556
70.53,9557
69.56,9558
70.69,9559
69.95,9560
69.11,9561
70.08,9562
68.72,9563
68.89,9564
68.65,9565
68.97,9566
67.06,9567
69.41,9568
70.75,9569
72.2,9570
73.19,9571
73.17,9572
74.1,9573
74.13,9574
74.86,9575
73.96,9576
73.14,9577
73.2,9578
72.49,9579
71.99,9580
71.38,9581
71.93,9582
72.17,9583
71.33,9584
70.59,9585
69.92,9586
69.35,9587
69.0,9588
68.26,9589
69.67,9590
70.72,9591
69.18,9592
67.65,9593
65.72,9594
65.65,9595
68.42,9596
71.35,9597
72.69,9598
72.16,9599
70.98,9600
70.93,9601
71.08,9602
70.44,9603
69.84,9604
69.3,9605
68.21,9606
68.62,9607
68.86,9608
69.05,9609
69.08,9610
69.63,9611
70.46,9612
70.32,9613
70.65,9614
70.59,9615
70.25,9616
68.37,9617
66.68,9618
64.11,9619
66.05,9620
67.65,9621
68.62,9622
67.88,9623
69.13,9624
69.22,9625
66.83,9626
66.64,9627
66.37,9628
66.46,9629
65.52,9630
65.49,9631
64.62,9632
64.84,9633
63.9,9634
63.1,9635
63.84,9636
63.64,9637
64.63,9638
64.12,9639
62.02,9640
60.6,9641
60.47,9642
60.82,9643
60.94,9644
61.05,9645
61.19,9646
60.32,9647
59.41,9648
60.91,9649
60.89,9650
60.66,9651
60.16,9652
61.77,9653
61.65,9654
60.75,9655
60.72,9656
59.79,9657
58.69,9658
58.88,9659
57.73,9660
57.22,9661
56.99,9662
56.2,9663
55.37,9664
54.19,9665
53.52,9666
51.18,9667
50.91,9668
51.38,9669
52.02,9670
51.95,9671
52.83,9672
51.96,9673
53.53,9674
53.54,9675
51.19,9676
51.66,9677
52.03,9678
52.08,9679
52.74,9680
53.52,9681
54.24,9682
54.65,9683
55.7,9684
55.82,9685
58.03,9686
57.63,9687
57.46,9688
58.32,9689
56.96,9690
57.55,9691
58.13,9692
58.88,9693
57.92,9694
57.77,9695
57.26,9696
57.57,9697
58.36,9698
59.15,9699
60.5,9700
61.19,9701
61.92,9702
60.65,9703
59.69,9704
57.83,9705
57.53,9706
58.42,9707
57.89,9708
59.26,9709
60.03,9710
59.19,9711
59.4,9712
59.21,9713
58.19,9714
59.09,9715
58.27,9716
58.46,9717
59.08,9718
59.43,9719
59.26,9720
60.53,9721
60.13,9722
61.32,9723
62.39,9724
63.04,9725
63.63,9726
62.66,9727
61.96,9728
61.55,9729
60.57,9730
61.3,9731
62.39,9732
62.14,9733
63.4,9734
64.35,9735
64.18,9736
62.76,9737
-9.2,9738
60.82,9739
60.29,9740
59.21,9741
58.49,9742
57.79,9743
58.41,9744
58.76,9745
58.77,9746
59.14,9747
58.79,9748
57.88,9749
56.94,9750
56.53,9751
57.02,9752
56.53,9753
56.35,9754
57.11,9755
57.29,9756
57.28,9757
57.64,9758
57.96,9759
58.48,9760
56.8,9761
56.81,9762
56.72,9763
57.84,9764
58.77,9765
57.29,9766
55.29,9767
56.71,9768
55.01,9769
54.45,9770
55.96,9771
54.69,9772
54.28,9773
55.81,9774
55.12,9775
53.97,9776
53.75,9777
56.71,9778
58.09,9779
59.2,9780
59.17,9781
59.7,9782
58.96,9783
59.15,9784
58.16,9785
58.38,9786
58.7,9787
57.59,9788
55.89,9789
54.53,9790
54.28,9791
53.36,9792
51.9,9793
52.65,9794
52.06,9795
50.88,9796
49.29,9797
48.83,9798
48.2,9799
48.73,9800
49.42,9801
49.08,9802
48.25,9803
47.82,9804
46.83,9805
47.23,9806
46.62,9807
48.61,9808
49.44,9809
50.29,9810
49.71,9811
49.17,9812
49.23,9813
49.7,9814
51.9,9815
51.33,9816
50.22,9817
50.96,9818
50.5,9819
52.65,9820
51.47,9821
52.16,9822
52.15,9823
51.4,9824
50.32,9825
48.78,9826
48.92,9827
48.82,9828
49.32,9829
51.43,9830
51.6,9831
53.04,9832
53.6,9833
53.56,9834
54.01,9835
54.89,9836
53.94,9837
54.56,9838
52.38,9839
53.71,9840
53.7,9841
54.33,9842
54.07,9843
53.73,9844
55.66,9845
56.19,9846
56.54,9847
56.28,9848
55.54,9849
56.4,9850
56.36,9851
57.04,9852
55.32,9853
55.51,9854
57.01,9855
56.96,9856
57.22,9857
58.67,9858
58.61,9859
58.28,9860
57.79,9861
57.69,9862
58.22,9863
58.73,9864
58.01,9865
59.11,9866
59.27,9867
60.8,9868
60.23,9869
58.95,9870
58.86,9871
59.65,9872
59.78,9873
60.31,9874
60.91,9875
62.24,9876
62.03,9877
62.74,9878
62.97,9879
61.92,9880
61.58,9881
61.65,9882
64.26,9883
63.29,9884
63.79,9885
64.08,9886
63.88,9887
64.67,9888
66.53,9889
66.5,9890
65.28,9891
65.1,9892
63.92,9893
63.6,9894
62.65,9895
62.8,9896
61.6,9897
62.53,9898
62.05,9899
61.3,9900
63.32,9901
64.51,9902
65.19,9903
66.76,9904
66.64,9905
68.26,9906
68.2,9907
69.42,9908
68.64,9909
69.4,9910
69.57,9911
69.36,9912
68.6,9913
69.48,9914
70.35,9915
69.83,9916
70.82,9917
68.76,9918
69.06,9919
69.33,9920
69.63,9921
69.13,9922
67.42,9923
68.59,9924
67.08,9925
68.63,9926
69.96,9927
68.01,9928
70.35,9929
69.12,9930
68.7,9931
69.07,9932
69.81,9933
69.77,9934
69.6,9935
70.46,9936
69.47,9937
69.91,9938
69.33,9939
69.71,9940
70.38,9941
70.06,9942
70.31,9943
70.11,9944
71.18,9945
71.56,9946
73.46,9947
75.23,9948
75.87,9949
74.84,9950
75.52,9951
74.53,9952
77.13,9953
78.09,9954
78.44,9955
76.75,9956
77.17,9957
76.84,9958
76.08,9959
75.51,9960
74.88,9961
74.14,9962
74.61,9963
74.44,9964
75.22,9965
75.15,9966
74.25,9967
73.93,9968
75.32,9969
74.85,9970
74.93,9971
74.95,9972
75.18,9973
75.94,9974
75.24,9975
75.05,9976
76.21,9977
77.77,9978
78.76,9979
78.94,9980
77.66,9981
77.79,9982
78.63,9983
75.52,9984
76.87,9985
75.57,9986
76.91,9987
78.48,9988
77.9,9989
80.2,9990
80.86,9991
80.87,9992
81.66,9993
81.27,9994
81.27,9995
81.73,9996
79.3,9997
80.41,9998
80.89,9999
80.77,10000
